EmployeeID,EmployeeName,Gender,Age,Department,JobTitle,EducationLevel,City,Salary,ExperienceYears,PerformanceScore,LeavesTaken,ProjectsHandled,JoiningDate,Status,Attrition,WorkMode,Unnamed: 0
23252,Employee_1011,Male,41,sales,Senior Engineer,High School,Kolkata,₹83923.45,24,3,7,7,,Active,No,On-site,3252
23253,Employee_636,Male,29,Marketing,Executive,HIGH SCHOOL,Delhi,₹167301.82,20,1,11,13,2016/02/10,Terminated,Yes,on-site,3253
23254,Employee_1058,Female,53,Finance,Senior Analyst,bachelor,Hyderabad,₹86401.94,1800,1,4,19,12-08-2016,ON LEAVE,No,Hybrid,3254
23255,Employee_760,Male,,Sales,Executive,Master,Chennai,₹210886.15,30,7,27,18,19/03/2024,Terminated,Yes,On-site,3255
23256,Employee_1172,Male,31,Engineering,Senior Analyst, PhD ,  Pune  ,₹81064.45,33,2,12,24,2019/11/25,Active,NO,On-site,3256
23257,Employee_599,MALE,60,finance, Senior Manager ,PhD,  Kolkata  ,147712.88,26,2,17,17,2017/07/05,Terminated,No,On-site,3257
23258,  Employee_734  ,Female,45,Finance,,High School,Pu#e,₹79736.98,28,4,20,17,18-08-2018,On Leave,YES,Remote,3258
23259,Employee_749,,55,marketing,intern,PhD,Gurgaon,,31,4,18,18,2021-05-01,Active,NO,Remote,3259
23260,Employee_1164,Female,46,Product,Senior Analyst,High School,Hyderabad,₹78622.46,27,7,9,5,2018-01-27,On Leave,NO,On-site,3260
23261,Employee_81,MALE,54,Operations,Engineer,Master,Gurgaon,₹38207.34,7,1,,6,06-05-2022,Resigned,No,On-site,3261
23262,  Employee_1061  ,female,57,HR,senior manager,PhD,Pune,₹71863.20,12,9,14,18,2024-06-25,On Leave,Yes,Remote,3262
23263,Employee_181,Male,46,finance,Analyst,High School,Kolkata,₹26004.81,2,6,19,25,2021-06-17,Terminated,NO,On-site,3263
23264,Employee_773,Female,34, Marketing ,Engineer,Bachelor,Mumbai,₹16818.05,0,10,4,12,2016/07/24,Active,No,On-site,3264
23265,Employee_841,FEMALE,36,Marketing,MANAGER,Bachelor,Bangalore,75552.77,32,8,2,0,2021-10-31,Terminated,Yes,On-site,3265
23266,Employee_506,Male,36,Legal,Senior Analyst,Master,Pune,₹25107.48,4,9,15,16,03/06/2021,Terminated,no,Hybrid,3266
23267,Employee_373,Male,46,Finance,Senior Manager,Master,Hyderabad,₹94385.47,9,4,4,,2018-06-20,on leave,Yes,,3267
23268,Employee_278,Female,28,Engineering, Senior Analyst ,Bachelor,Bangalore,₹77675.73,-17,9,2,17,2015/09/09,Terminated,No,,3268
23269,Employee_958,,21,HR,Engineer,Bachelor,  Mumbai  ,₹72407.94,7,1,15,20,02/11/2019,terminated,Yes,On-site,3269
23270,Employee_45,Female,57,HR,Senior Analyst,,Gurgaon,₹175418.40,34,9,27,23,02/03/2024,Resigned,No,Remote,3270
23271,Employee_868,,35,Product,Manager, Bachelor ,Gurgaon,₹151518.48,34,10,20,22,2021/05/19,Resigned,Yes, Hybrid ,3271
23272,Em#loyee_267,Male,34, Engineering ,VP,PhD,Gurgaon,₹232206.82,31,3,9,14,08-09-2022,Active,No,Hybrid,3272
23273,Employee_938,Female,1806,HR,Senior Engineer,High School,,₹126700.94,,4,9,17,09/03/2016,terminated,no,on-site,3273
23274,Employee_702,Male,48,Product,VP,bachelor,Mumbai,₹17492.56,1,6,6,11,N/A,,No,Remote,3274
23275,Employee_486,Female,55,HR,VP,High School,Kolkata,₹24950.58,3,9,26,1,21-01-2021,Resigned,No,Remote,3275
23276,Employee_212,Male,23,product,Executive,PhD,Ahmedabad,₹56539.45,11,4,0,3,2024/09/15, Active ,No,Remote,3276
23277,,Male,58,sales,VP,master,Gurgaon,₹13780.95,0,3,18,12,30/06/2020,resigned,No,Hybrid,3277
23278,Employee_121,,30,Product,Senior Analyst,High School,Gurgaon,₹84878.81,19,2,23,13,29/04/2017,Resigned,Yes,remote,3278
23279,Employee_1209,Male,56,Legal,Senior Manager,Bachelor,Noida,₹164437.27,21,3,16,14,18-04-2021, On Leave ,Yes,On-site,3279
23280,Employee_154,Male,53,Engineering,intern,PhD,Ch@nnai,₹71356.48,13,1,9,22,02/09/2017,On Leave,Yes,hybrid,3280
23281,Employee_930, Male ,34,Sales,Senior Analyst,Master,Gurgaon,₹119563.91,16,6,11,1,2023-12-31,,No,Hybrid,3281
23282,Employee_213,Female,41,HR,analyst,Bachelor,Chennai,₹22196.51,0,4,6,0,2019-12-21, Active ,Yes,REMOTE,3282
23283,Employee_348,Male,29,Engineering,Senior Engineer,Master,Ahmedabad,₹119571.19,1677,3,27,20,2017/12/19,On Leave,Yes,HYBRID,3283
23284,  Employee_1340  , Male ,39,Operations,Manager,PhD,,₹39921.24,7,,18,10,01/11/2016,TERMINATED,No, On-site ,3284
23285,  Employee_666  , Male ,57,finance,Director,phd,Ahmedabad,₹118122.38,15,5,16,5,2020-06-03,On Leave,Yes,,3285
23286,Employee_938, Male ,28,Product,Executive,Master,Kolkata,₹75245.65,9,10,1232,4,25/05/2016,active,No,On-site,3286
23287,Employee_1041,Male,23,Marketing,senior manager,High School,Pune,₹125933.43,27,4,23,7,2017-02-19,Resigned,No,Remote,3287
23288,Employee_164,female,62,Engineering,Executive,Master,,₹192299.47,33,7,23,19,03/09/2023,On Leave,No,Remote,3288
23289,Employee_1199,Male,37,Sales,,PhD,Mumbai,₹76570.59,17,8,17,16,2016/06/06,terminated,No,on-site,3289
23290,Employee_1307,Female,58,Marketing,Analyst,Master,Mumbai,₹192771.89,35,1,29,3696,2017/03/23,On Leave,No,Remote,3290
23291,Employee_275,Male,46,hr,vp,master,Gurgaon,₹133043.11,30,4,0,17,18/05/2023,Resigned,No,Hybrid,3291
23292,Employee_992,Male,57,Legal,senior analyst,Master,Kolkata,₹113828.95,23,7,23,21,2016-02-16,active,No,On-site,3292
23293,Employee_684,,46,Marketing,VP,Master,Mumbai,₹60265.58,14,10,13,1,2016/10/06,Active,Yes,On-site,3293
23294,Employee_1396,male,56,Marketing,,high school,Chennai,₹63674.51,14,3,21,20,12/01/2024,Resigned,No,Hybrid,3294
23295,Employee_937,Female,43,Operations,Executive,BACHELOR,Kolkata,₹73317.82,,8,,15,2099-12-31,Resigned,No,Remote,3295
23296,Employee_1003,Male,35,,Senior Analyst,phd,Kolkata,₹131455.37,17,5,30,0,2016-03-19,Resigned, Yes ,Hybrid,3296
23297,Employee_820,Female,45,Operations,Intern,MASTER,Mumbai,₹14289.84,0,4,0,11,10-03-2016,Resigned,Yes,HYBRID,3297
23298,Employee_154,Female,,Product, Manager ,Bachelor,Mumbai,₹51419.66,10,4,,12,2099-12-31,Terminated,No,Remote,3298
23299,  Employee_601  , Male ,29,Finance,Analyst,HIGH SCHOOL,  Kolkata  ,₹164920.70,24,2,10,3,2024-08-27,Active,Yes,Remote,3299
23300,Employee_1123,Male,39,HR,VP,master,Bangalore,₹150617.32,27,6,3,18,12/10/2020,On Leave,NO,HYBRID,3300
23301,Employee_189,,29,FINANCE,Manager,Master,Ahmedabad,₹160564.98,26,10,25,23,16-04-2024, On Leave ,No,Hybrid,3301
23302,Employee_938,Female,48,Engineering,intern,High School,Noida,₹55194.62,11,6,24,16,2019/06/19,On Leave,No,Remote,3302
23303,Employee_11, Female ,47,Operations,analyst,High School,Noida,₹51520.16,13,2,30,9,29-01-2020,Active,No,Remote,3303
23304,Employee_59,Female,32,Sales,director,High School,  Mumbai  ,₹48706.01,9,8,10,23,01-08-2016,Active,No,Hybrid,3304
23305,Employee_72,Female,45,Operations, Executive ,High School,Ahmedabad,₹112058.32,14,7,6,16,2016/12/11,active,Yes,On-site,3305
23306,Employee_1442,Male,39,HR,Intern,Master,  Kolkata  ,₹104030.65,15,,12,21,2023-01-17,on leave,No,Hybrid,3306
23307,Employee_409,Male,32,Sales,Engineer,PhD,Mumbai,₹29976.31,3,8,,8,21/03/2024,On Leave,No,Remote,3307
23308,Employee_552,Male,25,Marketing,Executive,Bachelor,,₹167202.15,27,-9,1,2,2021/10/31,RESIGNED, Yes ,,3308
23309,Employee_382,Female,35,FINANCE,,PhD,,₹65687.72,8,10,30,9,21-04-2020,Terminated,yes,On-site,3309
23310,Employee_556,Female,35,HR,Senior Engineer,PhD,Chennai,₹114429.70,15,9,20,13,2017/04/22,Terminated,Yes,On-site,3310
23311,Employee_1268, Male ,43,Finance,Senior Engineer,Bachelor,Hyderabad,₹166168.90,29,2,2,9,08-01-2020,On Leave,Yes,HYBRID,3311
23312,,female,31,Sales,,PhD,,₹62038.00,15,5,27,0,2023-01-11,Resigned,No,On-site,3312
23313,Employee_121,Male,56,engineering, VP ,High School,Delhi,₹55786.06,5,5,29,17,05-06-2020,Terminated,No,Hybrid,3313
23314,,FEMALE,57,Legal, Director ,Bachelor,Pune,₹44210.55,4,6,12,2,2016-07-26,On Leave,NO,Remote,3314
23315,Employee_1272,male,27,Legal,Executive,phd,Mu#bai,₹105471.35,18,1,29,16,23/10/2017,Terminated,NO,On-site,3315
23316,Employee_1027,female,51,finance,MANAGER,Master,Ahmedabad,₹113972.57,32,7,25,13,10-08-2024,On Leave,NO,On-site,3316
23317,Employee_295,Female,33,Product,Intern,Master,Ahmedabad,₹153934.53,35,2,7,744,2017-01-24,Active,No,Remote,3317
23318,Employee_533,Male,37,Operations,senior analyst,High School,Chennai,₹131545.20,26,1,4,1,2022/06/27,Active, No ,On-site,3318
23319,Employee_1162,,62,Legal,Executive,Bachelor,Noida,₹188822.61,23,2,7,0,2022/09/27,Terminated,NO,On-site,3319
23320,Employee_1178,Female,21,Sales,Director,high school,Pune,₹60528.74,9,3,28,6,2020-09-10,Resigned, Yes ,Remote,3320
23321,Employee_660,Female,29,HR,vp,BACHELOR,Pune,₹149250.66,22,6,28,19,20/02/2023,On Leave,NO, Hybrid ,3321
23322,,Male,61,Legal,intern,High School,Delhi,,34,2,30,18,2019-07-08,Terminated,,Hybrid,3322
23323,Em#loyee_1415,Male,32,product,ANALYST,master,Noida,₹159096.05,32,8,,16,2018-07-02,resigned,Yes,On-site,3323
23324,Em@loyee_540,FEMALE,32,HR,Engineer,Master,Gurgaon,₹32986.35,9,1,14,,02-02-2023,active,yes,on-site,3324
23325,Employee_454,MALE,53,Sales,vp,Bachelor,Kolkata,₹12277.31,0,5,8,15,2023-04-13,Terminated,Yes,Remote,3325
23326,,Female,62,HR,Senior Engineer,Bachelor,Pune,₹169087.54,28,4,20,24,2023-05-30,Active,No,On-site,3326
23327,Employee_821,Male,41,Engineering,Intern,bachelor,Chennai,₹111905.21,11,4,,5,2016-06-11, Resigned ,No,On-site,3327
23328,Employee_103,Male,37,Marketing,Senior Manager,BACHELOR,Hyderabad,₹243683.44,29,7,1,9,16/09/2015,On Leave,No,hybrid,3328
23329,Employee_758,FEMALE,56,Engineering,Director,Bachelor,Mumbai,₹20640.76,2,1,25,3,05/08/2022,Active,No,On-site,3329
23330,Employee_1238,Male,54,HR,senior engineer,PhD,Ahmedabad,₹28163.84,1,6,8,20,03/08/2023,Resigned,No,On-site,3330
23331,Employee_171,Female,41,Sales,Senior Engineer,MASTER,Chennai,₹31778.51,4,10,29,24,31/10/2020,Terminated,yes,Hybrid,3331
23332,Employee_939,male,37, Legal ,Senior Manager,High School,Bangalore,₹31197.74,1,9,10,23,22/08/2023,Resigned,No,On-site,3332
23333,Em@loyee_1124,Female,53,Marketing,Engineer,Bachelor,,₹156359.42,25,7,27,18,13-01-2023,resigned,Yes,On-site,3333
23334,Employee_1414, Female ,35,Legal,Intern,PhD,Bangalore,145492.67,,6,9,24,27/08/2015, Active ,No,Remote,3334
23335,Employee_697,MALE,33,MARKETING,Analyst,PhD,Noida,66196.14,16,7,22,7,2024-01-01,terminated,Yes,Remote,3335
23336,Employee_73,male,27,Engineering,Director,High School,Chennai,₹104980.21,13,3,8,12,2021-07-21,RESIGNED,No,Hybrid,3336
23337,Employee_496,Male,59,ENGINEERING,Senior Analyst,High School,Gurgaon,₹58683.09,11,6,13,10,2022/12/19,On Leave,no,On-site,3337
23338,Employee_1456, Female ,55,Operations,Senior Analyst,bachelor,Bangalore,₹45556.35,8,7,14,8,2015/12/27,Resigned,yes,Hybrid,3338
23339,Employee_1056,Female,26,Product,Director,HIGH SCHOOL,Noida,₹164178.74,26,7,15,13,2015-05-30,ON LEAVE,No,On-site,3339
23340,Employee_940,Male,21,HR,Senior Engineer,PhD,Mumbai,₹100848.99,30,,11,24,2017/07/03,on leave,Yes,Hybrid,3340
23341,Employee_898,Female,49,Engineering,Senior Analyst,High School,Delhi,₹63017.81,8,5,12,10,not-a-date,Terminated,No,On-site,3341
23342,Employee_1477,female,51,HR,analyst,Master,Ahmedabad,₹78624.47,25,10,4,19,21-12-2020, On Leave ,Yes,On-site,3342
23343,Em@loyee_15,Male,34,Operations, Senior Analyst , Master ,Bangalore,46669.07,5,1,4,24,2023-07-21,Resigned,No,Remote,3343
23344,Employee_1254,,46,Product,Intern,BACHELOR,Ahmedabad,₹99903.81,29,3,11,20,not-a-date,On Leave,Yes,REMOTE,3344
23345,Employee_286,FEMALE,38,HR,Executive,high school,Ba@galore,29491.41,3,6,-10,17,2020-05-10,Terminated,YES,remote,3345
23346,,Male,45,Operations,senior engineer,high school,Pune,₹26453.64,2,1,13,14,2020-02-29,Terminated,No,Remote,3346
23347,Employee_27,female,23,,INTERN,High School,  Chennai  ,₹67588.33,7,8,19,18,2022-07-17,Terminated,Yes,On-site,3347
23348,Employee_1368,Male,33,Product,Engineer,High School,Noida,₹70960.27,18,8,18,2,28/05/2020,Resigned,No,on-site,3348
23349,Employee_74, Male ,60,Marketing, Senior Manager ,Bachelor,Gurgaon,₹89543.82,10,1,8,18,04/07/2017,Resigned,Yes,Hybrid,3349
23350,Employee_478,Female,58,hr,Senior Manager,High School,Hyderabad,,34,6,24,4,2015/10/10,On Leave,Yes,Remote,3350
23351,Employee_1064,FEMALE,60,marketing,Engineer,PhD,Ko@kata,₹173861.83,31,1,0,2356,2019-02-25,On Leave,No,HYBRID,3351
23352,Employee_832,Male,61,Operations,SENIOR ENGINEER,Bachelor,Kolkata,₹195191.49,23,4,8,9,11/01/2020,active,Yes,Remote,3352
23353,Employee_1112,Female,35,Finance,Director,High School,Delhi,₹29652.70,2,9,11,1,2024-01-01,,No,,3353
23354,Employee_681,,30,,Senior Manager,HIGH SCHOOL,Delhi,₹24939.79,1,1,29,7,24/10/2023,Terminated,no,Remote,3354
23355,Employee_1303,Female,34, Engineering ,Senior Engineer,PhD,Hyderabad,₹79490.96,32,8,16,22,26-10-2023,Terminated,YES,,3355
23356,Employee_350,Female,47,SALES,Senior Manager,Master,Ahmedabad,₹27374.65,2,5,26,8,15-04-2022,terminated,Yes,Remote,3356
23357,Employee_920,Male,47,Marketing,Manager,,Delhi,₹123975.88,35,8,1,,06/01/2018,Resigned,Yes,on-site,3357
23358,Employee_614,Female,24,Legal,VP, Master ,Gurgaon,₹131221.47,21,10,1,22,2019/08/12,Active,NO,Remote,3358
23359,Employee_1406,MALE,59,Engineering,senior manager,High School,Chennai,₹141063.29,17,9,4,1,12-06-2020,Active,YES,On-site,3359
23360,Employee_745,Male,27,MARKETING,,PhD,Ahmedabad,₹85690.75,22,1,8,17,2024-01-22,Active,No,hybrid,3360
23361,Employee_1140,Male,26,Product,VP,Master,,₹95541.69,13,9,11,25,2017-11-06,Terminated,Yes,HYBRID,3361
23362,Employee_961,Male,54,Product,Analyst,high school,Chennai,₹196916.18,24,7,29,0,2017/05/22,Resigned,No,Hybrid,3362
23363,Employee_81,Male,56,Product,SENIOR ENGINEER,Master,Pune,₹76875.34,11,8,5,1890,13-08-2021,Terminated,Yes,,3363
23364,Employee_1427,Male,58,Sales,Executive, PhD ,Gurgaon,₹134947.33,19,5,27,24,16-12-2023,Terminated,Yes,On-site,3364
23365,Employee_859,male,37,HR,Senior Manager,phd,Noida,₹29706.38,2,7,28,5,2017/02/09,Resigned,Yes,Hybrid,3365
23366,Employee_1251,Female,22,HR,Director,PhD,Mumbai,₹176892.67,31,5,28,22,2022-09-30,Resigned,Yes,On-site,3366
23367,,MALE,43, Product ,,Master,Gurgaon,₹205724.93,35,1,14,7,2016-08-09,Resigned,No,Hybrid,3367
23368,Employee_1024, Male ,44,Sales,executive,MASTER,Pune,₹70848.66,13,8,11,8,26/03/2022,Resigned,No,Remote,3368
23369,Employee_689,male,23,Marketing,Executive,Master,Mumbai,₹21998.55,2,6,24,24,06/07/2020,ACTIVE,No,Remote,3369
23370,,Male,55,Operations,Senior Engineer,High School,Kolkata,59627.37,9,3,29,9,27/05/2020,resigned,,On-site,3370
23371,,Male,53,Product,Intern,Bachelor,Hyderabad,₹173929.13,28,1,9,18,11/12/2015,Active,No,On-site,3371
23372,Employee_932,male,21,LEGAL,manager,Master,Gurgaon,₹180972.77,20,3,14,10,28-03-2022,On Leave,Yes,On-site,3372
23373,Employee_654,Male,61,Operations,senior engineer,High School,Gurgaon,,5,7,28,19,13/07/2019,Active,Yes,Hybrid,3373
23374,Employee_280,Male,46,HR,Director,Bachelor,Delhi,₹30433.28,2,7,19,20,2023/12/30,On Leave,No,Hybrid,3374
23375,Employee_903,Female,57,HR,Senior Engineer,High School,Bangalore,₹52002.86,7,1,30,23,04-11-2021,Active,Yes,Remote,3375
23376,Employee_1284,Male,54,,Director,PhD,Chennai,₹110914.01,21,3,1,1,31/12/2019,ACTIVE,Yes,Hybrid,3376
23377,Employee_454,Male,47,Finance,VP,High School,Gurgaon,₹86306.74,20,5,5,6,2021/03/10,Terminated,Yes,On-site,3377
23378,Employee_833,MALE,59,Product,director,Master,Mumbai,₹58312.57,9,3,29,25,2021-01-18,Terminated,,Hybrid,3378
23379,Employee_623, Female ,40,Sales,Director,Bachelor,Bangalore,252698.78,34,2,11,,27-06-2023,On Leave,No,On-site,3379
23380,Employee_461,Female,56,Legal,Analyst,Bachelor,Noida,₹277567.07,34,9,16,14,29-10-2022,Resigned,No,Hybrid,3380
23381,Employee_539,Female,46,operations,intern,PhD,,₹79635.62,24,4,7,17,2021/05/02,ACTIVE,Yes,On-site,3381
23382,Em@loyee_616,Female,32,PRODUCT,Manager,Master,Chennai,₹211241.94,26,,29,9,2022-09-02,Resigned,Yes,On-site,3382
23383,Employee_1192,female,31,Operations,Senior Manager,High School,Bangalore,₹93999.39,12,9,24,0,2016-01-16,Resigned,Yes,On-site,3383
23384,Employee_735,Male,55,Sales,senior engineer,High School,Chennai,₹243793.23,28,8,5,24,2022-05-06,On Leave,YES,,3384
23385,Employee_106,male,60,Legal,Intern,Bachelor,Hyderabad,₹56606.63,6,2,11,23,16/05/2015,Terminated,No,Hybrid,3385
23386,Employee_1220,Female,52,Marketing,VP,PhD,Pune,₹119035.14,14,4,15,9,2024/06/05,Resigned,no, On-site ,3386
23387,Employee_1256,Female,44,Sales,Senior Manager,Bachelor,Noida,₹66775.59,10,,8,0,2018/04/22,,no,On-site,3387
23388,Employee_1219,Female,39,Product,,High School,Kolkata,92406.36,27,2,,1,26/07/2016,active,No,Hybrid,3388
23389,Employee_1154,,40,Legal,Senior Manager,Bachelor,Delhi,₹33784.97,2,10,15,19,2016/01/23,On Leave,,Hybrid,3389
23390,Employee_374,,44,HR,Manager,Master,Ahmedabad,₹238409.06,29,9,18,14,TBD,active,yes, Remote ,3390
23391,Employee_270,Female,56,HR,Senior Engineer, Master ,Chennai,₹191615.29,28,8,26,5,2020/03/18,On Leave,Yes,,3391
23392,Employee_844,Female,61,Sales,Senior Analyst,Master,Chennai,₹182049.57,,2,28,9,09-03-2023,On Leave,No,On-site,3392
23393,Employee_845,Female,26,Sales,Director,Master,Ahmedabad,₹193022.41,26,2,7,4,01-09-2021,Resigned, No ,ON-SITE,3393
23394,Employee_473,MALE,27,Product,analyst,Bachelor,Hyderabad,₹52405.30,13,1,22,6,2019/01/06,Resigned,Yes,On-site,3394
23395,Employee_1341,FEMALE,59,Engineering,SENIOR ANALYST,High School,,₹269265.06,33,9,25,21,2020/11/27,,Yes,Hybrid,3395
23396,,Male,23,legal,Executive, High School ,Delhi,₹65205.49,15,3,2,7,2017-04-17,On Leave,No,Remote,3396
23397,Employee_880,Female,55,marketing,Senior Manager,,Chennai,₹53019.63,13,7,0,10,20/06/2015,Active,,On-site,3397
23398,Employee_518,Female,43,Marketing,Executive,Master,Ahmedabad,₹135257.88,22,7,26,20,27/04/2019,On Leave,No,Hybrid,3398
23399,Employee_1089,Male,56,HR,Executive,High School,Noida,₹94154.78,-10,2,16,22,21-12-2015,On Leave,Yes,On-site,3399
23400,Employee_728,Female,23,HR,Intern,MASTER,Kolkata,232607.53,30,6,10,8,2017-05-31,ON LEAVE,No, Remote ,3400
23401,Employee_1441,Female,21,Finance,VP,PhD,Hyderabad,₹43746.75,12,1,7,25,06/01/2019,Terminated,No,On-site,3401
23402,Employee_266,Male,24,OPERATIONS,Intern, High School ,Kolkata,₹169878.18,27,10,4,24,2019-11-05,terminated,YES,Remote,3402
23403,Employee_1014,Male,37,,Manager,phd,Mumbai,₹135643.29,17,4,25,25,2023-06-10,Resigned,No,Remote,3403
23404,Employee_1336,Female,32,Engineering,VP,High School,Gurgaon,₹72779.28,12,6,11,4,2021/04/27,,no,REMOTE,3404
23405,Employee_228,Female,41,PRODUCT,Senior Engineer,HIGH SCHOOL,Hyderabad,₹24516.14,0,3,20,,2018-03-03,Active,No,On-site,3405
23406,Employee_30,Male,32,Engineering,Intern,Bachelor,Ahmedabad,143557.48,25,10,23,12,27/01/2021,Terminated,No,On-site,3406
23407,Employee_1462,Female,-30,Engineering,intern,High School,Hyderabad,₹54380.55,5,9,5,3,2020-12-19,Active,No,Hybrid,3407
23408,Employee_132,Female,31,HR,Engineer,,Kolkata,₹67803.57,12,2,3,24,2015/08/19,,,Hybrid,3408
23409,Employee_77,Male,24,Operations,Engineer,PhD,Gurgaon,₹82006.41,11,5,13,20,2021-04-22,On Leave,Yes,Hybrid,3409
23410,  Employee_430  ,Female,56,Operations,Senior Analyst,High School,Delhi,₹56364.12,,1,24,3,2015/10/04,Active,Yes, Remote ,3410
23411,Employee_924,Female,23,Operations,Director,phd,Gurgaon,41378.35,8,,21,2,26-07-2023,Active,Yes,Hybrid,3411
23412,Employee_1296,Female,41,HR,Analyst,Bachelor,Ahmedabad,65327.83,10,4,28,11,2018/05/16,Active,,On-site,3412
23413,Employee_618,Male,44,Engineering,Engineer,High School,Hyderabad,₹63528.40,7,6,9,22,01/08/2018,,Yes,on-site,3413
23414,Employee_562,Male,37,engineering,Intern,High School,Bangalore,₹29618.83,7,9,3,15,2020/01/03,Terminated, No ,On-site,3414
23415,Employee_1497,,55,Legal,Senior Manager,High School,Ahmedabad,₹63373.12,20,4,14,5,2022/09/12,On Leave,No,On-site,3415
23416,Employee_954,Female,35, Legal ,Director,High School,Gurgaon,₹211244.85,35,3,10,0,17-06-2024,Resigned,Yes,Hybrid,3416
23417,Employee_1020,FEMALE,52,Marketing,intern,Bachelor,Bangalore,₹29388.03,5,7,14,7,05-11-2021,Terminated,NO,On-site,3417
23418,Employee_77,Female,56,Product,Analyst,Bachelor,Chennai,₹213789.07,33,5,5,0,15/01/2020,Terminated,Yes,Hybrid,3418
23419,Employee_223,Male,60,Finance,Engineer,Bachelor,Mumbai,₹58781.72,11,3,14,17,07/11/2018,on leave,,Hybrid,3419
23420,Employee_1359,,,Product,executive,PhD,Pune,₹77230.75,28,4,22,12,2016/08/05,On Leave,No,On-site,3420
23421,Employee_293,,37,Legal,Intern,bachelor,Kolkata,₹207803.51,25,,29,19,2017-08-14,On Leave,No,Hybrid,3421
23422,Employee_288,Male,54, Legal ,Senior Manager,PhD,Chennai,₹141571.79,17,3,1,11,TBD,Terminated,Yes,remote,3422
23423,Employee_545,Female,27,Sales, Analyst ,Bachelor,Bangalore,₹156679.08,23,10,11,8,2017/04/10,Terminated,Yes,,3423
23424,Employee_974,Male,59,product,Engineer,Master,Gurgaon,₹124989.99,14,10,8,8,2018/10/02,Active,Yes,Hybrid,3424
23425,Employee_823,Female,51,,Director,PHD,Chennai,₹227503.32,30,9,28,6,2018-03-29,Resigned,no,Remote,3425
23426,Employee_191,Male,32,,Senior Engineer,phd,Ahmedabad,32938.41,7,8,11,19,2018/05/17,On Leave,Yes,Remote,3426
23427,  Employee_439  ,Female,39,Product,Executive,Bachelor,Gurgaon,₹208036.80,31,9,6,15,11/04/2021,Terminated,Yes, Remote ,3427
23428,Em#loyee_873,Female,62,Finance,Director,Bachelor,Gurgaon,₹100478.90,21,10,3,18,09/04/2022,Terminated,YES,On-site,3428
23429,Employee_665,Female,24,Sales,VP,Master,Kolkata,21172.67,0,1,4,4,2021/06/02,terminated,,Hybrid,3429
23430,Employee_286, Male ,33,Product,Analyst,HIGH SCHOOL,No@da,₹48007.69,5,6,16,11,2021-12-23,On Leave,,Remote,3430
23431,Employee_1475,Female,41,Marketing,Executive,PhD,  Ahmedabad  ,₹75124.56,22,7,25,22,25/07/2019,Resigned,Yes,On-site,3431
23432,Employee_457, Male ,23,HR,Executive,PhD,Delhi,₹150489.56,28,5,,4,25/03/2019,Resigned,Yes,hybrid,3432
23433,Employee_676, Male ,53,Marketing,,phd,Pune,₹43500.25,4,3,19,22,2020/02/06,On Leave,Yes,On-site,3433
23434,Employee_989,Female,31,Operations,Intern,PhD,Mumbai,₹108143.42,13,7,3,1,31-05-2016,,No,on-site,3434
